ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000064181	ENSBTAG00000031950	ENSGALG00000009959	ENSGGOG00000008395	ENSG00000258052	ENSMODG00000020383	ENSMMUG00000044290	ENSOANG00000005957	ENSPPYG00000004763	ENSPPAG00000038298	ENSPTRG00000005212	ENSRNOG00000005362
ENSMUSG00000064267	ENSBTAG00000009216	ENSGALG00000004562	ENSGGOG00000004032	ENSG00000122986	ENSMODG00000011536	ENSMMUG00000012840	ENSOANG00000004789	ENSPPYG00000004954	ENSPPAG00000034083	ENSPTRG00000039583	ENSRNOG00000001270
ENSMUSG00000064293	ENSBTAG00000033225	ENSGALG00000008263	ENSGGOG00000001075	ENSG00000144619	ENSMODG00000004323	ENSMMUG00000001847	ENSOANG00000030384	ENSPPYG00000013704	ENSPPAG00000030378	ENSPTRG00000014562	ENSRNOG00000005652
ENSMUSG00000064310	ENSBTAG00000003666	ENSGALG00000015347	ENSGGOG00000012040	ENSG00000170044	ENSMODG00000001877	ENSMMUG00000021859	ENSOANG00000007501	ENSPPYG00000013583	ENSPPAG00000033167	ENSPTRG00000015180	ENSRNOG00000039517
ENSMUSG00000064325	ENSBTAG00000016071	ENSGALG00000009948	ENSGGOG00000013359	ENSG00000164161	ENSMODG00000000432	ENSMMUG00000007968	ENSOANG00000013920	ENSPPYG00000015095	ENSPPAG00000032784	ENSPTRG00000016479	ENSRNOG00000018268
ENSMUSG00000064341	ENSBTAG00000043558	ENSGALG00000042750	ENSGGOG00000022681	ENSG00000198888	ENSMODG00000021562	ENSMMUG00000028699	ENSOANG00000019388	ENSPPYG00000020945	ENSPPAG00000000006	ENSPTRG00000042641	ENSRNOG00000030644
ENSMUSG00000064345	ENSBTAG00000043571	ENSGALG00000043768	ENSGGOG00000026243	ENSG00000198763	ENSMODG00000021566	ENSMMUG00000028695	ENSOANG00000019384	ENSPPYG00000020949	ENSPPAG00000000010	ENSPTRG00000042626	ENSRNOG00000031033
ENSMUSG00000064351	ENSBTAG00000043561	ENSGALG00000032142	ENSGGOG00000023924	ENSG00000198804	ENSMODG00000021572	ENSMMUG00000028689	ENSOANG00000019378	ENSPPYG00000020955	ENSPPAG00000000016	ENSPTRG00000042657	ENSRNOG00000034234
ENSMUSG00000064354	ENSBTAG00000043556	ENSGALG00000032456	ENSGGOG00000028325	ENSG00000198712	ENSMODG00000021575	ENSMMUG00000028686	ENSOANG00000019375	ENSPPYG00000020958	ENSPPAG00000000019	ENSPTRG00000042660	ENSRNOG00000030371
ENSMUSG00000064358	ENSBTAG00000043560	ENSGALG00000035334	ENSGGOG00000023107	ENSG00000198938	ENSMODG00000021579	ENSMMUG00000028682	ENSOANG00000019371	ENSPPYG00000020962	ENSPPAG00000000023	ENSPTRG00000042661	ENSRNOG00000030700
ENSMUSG00000064360	ENSBTAG00000043568	ENSGALG00000030436	ENSGGOG00000026757	ENSG00000198840	ENSMODG00000021581	ENSMMUG00000028680	ENSOANG00000019369	ENSPPYG00000020964	ENSPPAG00000000025	ENSPTRG00000042628	ENSRNOG00000033615
ENSMUSG00000064363	ENSBTAG00000043577	ENSGALG00000036229	ENSGGOG00000025053	ENSG00000198886	ENSMODG00000021584	ENSMMUG00000028677	ENSOANG00000019366	ENSPPYG00000020967	ENSPPAG00000000028	ENSPTRG00000042639	ENSRNOG00000029707
ENSMUSG00000064368	ENSBTAG00000043546	ENSGALG00000037838	ENSGGOG00000026221	ENSG00000198695	ENSMODG00000021589	ENSMMUG00000028672	ENSOANG00000019361	ENSPPYG00000020972	ENSPPAG00000000033	ENSPTRG00000042630	ENSRNOG00000029042
ENSMUSG00000064370	ENSBTAG00000043550	ENSGALG00000032079	ENSGGOG00000024015	ENSG00000198727	ENSMODG00000021591	ENSMMUG00000028670	ENSOANG00000019359	ENSPPYG00000020974	ENSPPAG00000000035	ENSPTRG00000042637	ENSRNOG00000031766
ENSMUSG00000064441	ENSBTAG00000042383	ENSGALG00000025600	ENSGGOG00000029872	ENSG00000206775	ENSMODG00000026007	ENSMMUG00000025560	ENSOANG00000018538	ENSPPYG00000023610	ENSPPAG00000011976	ENSPTRG00000033426	ENSRNOG00000060818
ENSMUSG00000064585	ENSBTAG00000042322	ENSGALG00000017819	ENSGGOG00000043954	ENSG00000199266	ENSMODG00000021717	ENSMMUG00000042481	ENSOANG00000018969	ENSPPYG00000025192	ENSPPAG00000001697	ENSPTRG00000051772	ENSRNOG00000056518
ENSMUSG00000064696	ENSBTAG00000043297	ENSGALG00000039986	ENSGGOG00000029556	ENSG00000207280	ENSMODG00000021779	ENSMMUG00000023996	ENSOANG00000018400	ENSPPYG00000023090	ENSPPAG00000003954	ENSPTRG00000024654	ENSRNOG00000060216
ENSMUSG00000065397	ENSBTAG00000036404	ENSGALG00000018245	ENSGGOG00000030092	ENSG00000283904	ENSMODG00000025819	ENSMMUG00000027069	ENSOANG00000016929	ENSPPYG00000021439	ENSPPAG00000013966	ENSPTRG00000027690	ENSRNOG00000050840
ENSMUSG00000065405	ENSBTAG00000029804	ENSGALG00000018319	ENSGGOG00000042060	ENSG00000207827	ENSMODG00000025870	ENSMMUG00000026977	ENSOANG00000016202	ENSPPYG00000021967	ENSPPAG00000004137	ENSPTRG00000027607	ENSRNOG00000035646
ENSMUSG00000065409	ENSBTAG00000029871	ENSGALG00000018301	ENSGGOG00000032068	ENSG00000198974	ENSMODG00000025918	ENSMMUG00000032681	ENSOANG00000016689	ENSPPYG00000022022	ENSPPAG00000007243	ENSPTRG00000027557	ENSRNOG00000035640
ENSMUSG00000065416	ENSBTAG00000029764	ENSGALG00000018251	ENSGGOG00000033387	ENSG00000284204	ENSMODG00000022366	ENSMMUG00000026846	ENSOANG00000016520	ENSPPYG00000021438	ENSPPAG00000002873	ENSPTRG00000027558	ENSRNOG00000035578
ENSMUSG00000065421	ENSBTAG00000029981	ENSGALG00000018266	ENSGGOG00000030966	ENSG00000199165	ENSMODG00000022475	ENSMMUG00000027129	ENSOANG00000017077	ENSPPYG00000022315	ENSPPAG00000007576	ENSPTRG00000027844	ENSRNOG00000035632
ENSMUSG00000065437	ENSBTAG00000029987	ENSGALG00000018290	ENSGGOG00000031886	ENSG00000199153	ENSMODG00000022424	ENSMMUG00000027064	ENSOANG00000017062	ENSPPYG00000022184	ENSPPAG00000016391	ENSPTRG00000027681	ENSRNOG00000035611
ENSMUSG00000065439	ENSBTAG00000029771	ENSGALG00000018261	ENSGGOG00000029133	ENSG00000208017	ENSMODG00000022371	ENSMMUG00000027002	ENSOANG00000016777	ENSPPYG00000022205	ENSPPAG00000008267	ENSPTRG00000027565	ENSRNOG00000035609
ENSMUSG00000065440	ENSBTAG00000029861	ENSGALG00000018262	ENSGGOG00000034381	ENSG00000199150	ENSMODG00000022422	ENSMMUG00000027061	ENSOANG00000017001	ENSPPYG00000021497	ENSPPAG00000014875	ENSPTRG00000027678	ENSRNOG00000050242
ENSMUSG00000065475	ENSBTAG00000029846	ENSGALG00000018354	ENSGGOG00000032633	ENSG00000207864	ENSMODG00000022410	ENSMMUG00000026885	ENSOANG00000016594	ENSPPYG00000022082	ENSPPAG00000020887	ENSPTRG00000027653	ENSRNOG00000035576
ENSMUSG00000065490	ENSBTAG00000029805	ENSGALG00000018302	ENSGGOG00000031846	ENSG00000207962	ENSMODG00000025923	ENSMMUG00000026870	ENSOANG00000017023	ENSPPYG00000021726	ENSPPAG00000018473	ENSPTRG00000027608	ENSRNOG00000035567
ENSMUSG00000065492	ENSBTAG00000029856	ENSGALG00000018305	ENSGGOG00000033460	ENSG00000207811	ENSMODG00000022458	ENSMMUG00000027057	ENSOANG00000016474	ENSPPYG00000022149	ENSPPAG00000008974	ENSPTRG00000027672	ENSRNOG00000035561
ENSMUSG00000065500	ENSBTAG00000029927	ENSGALG00000018331	ENSGGOG00000033186	ENSG00000207744	ENSMODG00000022467	ENSMMUG00000026948	ENSOANG00000016433	ENSPPYG00000021836	ENSPPAG00000003710	ENSPTRG00000027738	ENSRNOG00000035554
ENSMUSG00000065507	ENSBTAG00000029862	ENSGALG00000028446	ENSGGOG00000030597	ENSG00000207935	ENSMODG00000022368	ENSMMUG00000027065	ENSOANG00000016286	ENSPPYG00000021764	ENSPPAG00000013787	ENSPTRG00000027683	ENSRNOG00000035472
ENSMUSG00000065512	ENSBTAG00000029938	ENSGALG00000018260	ENSGGOG00000030129	ENSG00000207649	ENSMODG00000022453	ENSMMUG00000026955	ENSOANG00000016770	ENSPPYG00000021496	ENSPPAG00000003981	ENSPTRG00000027788	ENSRNOG00000035643
ENSMUSG00000065513	ENSBTAG00000029937	ENSGALG00000018279	ENSGGOG00000029851	ENSG00000199075	ENSMODG00000025811	ENSMMUG00000026954	ENSOANG00000016699	ENSPPYG00000022085	ENSPPAG00000019385	ENSPTRG00000027787	ENSRNOG00000035582
ENSMUSG00000065516	ENSBTAG00000029886	ENSGALG00000024498	ENSGGOG00000032556	ENSG00000283844	ENSMODG00000025891	ENSMMUG00000026913	ENSOANG00000017011	ENSPPYG00000022170	ENSPPAG00000008345	ENSPTRG00000027714	ENSRNOG00000035513
ENSMUSG00000065520	ENSBTAG00000029990	ENSGALG00000018332	ENSGGOG00000031370	ENSG00000207654	ENSMODG00000022478	ENSMMUG00000027132	ENSOANG00000017021	ENSPPYG00000021051	ENSPPAG00000003111	ENSPTRG00000027854	ENSRNOG00000035534
ENSMUSG00000065524	ENSBTAG00000029917	ENSGALG00000018238	ENSGGOG00000034388	ENSG00000207586	ENSMODG00000022461	ENSMMUG00000026942	ENSOANG00000016339	ENSPPYG00000021546	ENSPPAG00000007670	ENSPTRG00000027766	ENSRNOG00000035529
ENSMUSG00000065529	ENSBTAG00000029930	ENSGALG00000024507	ENSGGOG00000029560	ENSG00000283824	ENSMODG00000025857	ENSMMUG00000044834	ENSOANG00000016992	ENSPPYG00000021096	ENSPPAG00000003518	ENSPTRG00000032225	ENSRNOG00000035620
ENSMUSG00000065532	ENSBTAG00000029796	ENSGALG00000018285	ENSGGOG00000028703	ENSG00000207797	ENSMODG00000022390	ENSMMUG00000027111	ENSOANG00000016279	ENSPPYG00000021688	ENSPPAG00000013683	ENSPTRG00000050189	ENSRNOG00000035521
ENSMUSG00000065533	ENSBTAG00000029854	ENSGALG00000018312	ENSGGOG00000034434	ENSG00000284485	ENSMODG00000025851	ENSMMUG00000026923	ENSOANG00000016667	ENSPPYG00000021332	ENSPPAG00000001636	ENSPTRG00000027670	ENSRNOG00000035520
ENSMUSG00000065553	ENSBTAG00000029967	ENSGALG00000018268	ENSGGOG00000029138	ENSG00000199035	ENSMODG00000022443	ENSMMUG00000026941	ENSOANG00000017039	ENSPPYG00000021231	ENSPPAG00000003274	ENSPTRG00000027765	ENSRNOG00000035503
ENSMUSG00000065563	ENSBTAG00000029793	ENSGALG00000018328	ENSGGOG00000030174	ENSG00000199024	ENSMODG00000022387	ENSMMUG00000027011	ENSOANG00000016647	ENSPPYG00000021904	ENSPPAG00000008452	ENSPTRG00000027592	ENSRNOG00000035496
ENSMUSG00000065569	ENSBTAG00000029809	ENSGALG00000018336	ENSGGOG00000039706	ENSG00000284202	ENSMODG00000022395	ENSMMUG00000026871	ENSOANG00000016424	ENSPPYG00000021890	ENSPPAG00000020126	ENSPTRG00000027612	ENSRNOG00000035491
ENSMUSG00000065583	ENSBTAG00000029895	ENSGALG00000018269	ENSGGOG00000033463	ENSG00000207739	ENSMODG00000022438	ENSMMUG00000026928	ENSOANG00000016454	ENSPPYG00000021251	ENSPPAG00000004238	ENSPTRG00000027742	ENSRNOG00000035481
ENSMUSG00000065587	ENSBTAG00000029991	ENSGALG00000018306	ENSGGOG00000033730	ENSG00000207562	ENSMODG00000022379	ENSMMUG00000033242	ENSOANG00000017018	ENSPPYG00000021168	ENSPPAG00000003129	ENSPTRG00000027855	ENSRNOG00000035478
ENSMUSG00000065599	ENSBTAG00000029989	ENSGALG00000018353	ENSGGOG00000031578	ENSG00000207563	ENSMODG00000025872	ENSMMUG00000027131	ENSOANG00000016581	ENSPPYG00000021972	ENSPPAG00000002991	ENSPTRG00000027853	ENSRNOG00000035467
ENSMUSG00000065602	ENSBTAG00000029774	ENSGALG00000031848	ENSGGOG00000029666	ENSG00000208012	ENSMODG00000025869	ENSMMUG00000026852	ENSOANG00000016153	ENSPPYG00000021638	ENSPPAG00000008771	ENSPTRG00000027569	ENSRNOG00000035464
ENSMUSG00000065604	ENSBTAG00000029980	ENSGALG00000018236	ENSGGOG00000034324	ENSG00000283797	ENSMODG00000025899	ENSMMUG00000027128	ENSOANG00000017029	ENSPPYG00000021927	ENSPPAG00000002899	ENSPTRG00000027842	ENSRNOG00000035463
ENSMUSG00000065619	ENSBTAG00000029762	ENSGALG00000024492	ENSGGOG00000030077	ENSG00000207691	ENSMODG00000022398	ENSMMUG00000026856	ENSOANG00000016702	ENSPPYG00000021253	ENSPPAG00000001244	ENSPTRG00000027685	ENSRNOG00000035451
ENSMUSG00000065752	ENSBTAG00000042233	ENSGALG00000017823	ENSGGOG00000033129	ENSG00000200623	ENSMODG00000027137	ENSMMUG00000026792	ENSOANG00000018133	ENSPPYG00000024743	ENSPPAG00000014120	ENSPTRG00000027421	ENSRNOG00000052983
ENSMUSG00000065954	ENSBTAG00000004238	ENSGALG00000042739	ENSGGOG00000011078	ENSG00000147526	ENSMODG00000010620	ENSMMUG00000010152	ENSOANG00000007613	ENSPPYG00000018528	ENSPPAG00000024009	ENSPTRG00000020178	ENSRNOG00000016423
ENSMUSG00000066026	ENSBTAG00000024493	ENSGALG00000030376	ENSGGOG00000014993	ENSG00000162496	ENSMODG00000012387	ENSMMUG00000005681	ENSOANG00000006099	ENSPPYG00000001868	ENSPPAG00000043366	ENSPTRG00000000167	ENSRNOG00000015736
ENSMUSG00000066037	ENSBTAG00000016578	ENSGALG00000000814	ENSGGOG00000013250	ENSG00000125944	ENSMODG00000016144	ENSMMUG00000010970	ENSOANG00000003961	ENSPPYG00000001744	ENSPPAG00000040797	ENSPTRG00000000324	ENSRNOG00000011910
ENSMUSG00000066042	ENSBTAG00000002678	ENSGALG00000028149	ENSGGOG00000007555	ENSG00000130772	ENSMODG00000010853	ENSMMUG00000010353	ENSOANG00000000633	ENSPPYG00000001642	ENSPPAG00000033816	ENSPTRG00000000431	ENSRNOG00000047303
ENSMUSG00000066108	ENSBTAG00000008274	ENSGALG00000006717	ENSGGOG00000012304	ENSG00000117983	ENSMODG00000020501	ENSMMUG00000010544	ENSOANG00000007098	ENSPPYG00000002897	ENSPPAG00000033854	ENSPTRG00000046549	ENSRNOG00000019846
ENSMUSG00000066151	ENSBTAG00000005116	ENSGALG00000008838	ENSGGOG00000013548	ENSG00000119321	ENSMODG00000004548	ENSMMUG00000000173	ENSOANG00000009709	ENSPPYG00000019513	ENSPPAG00000029425	ENSPTRG00000021271	ENSRNOG00000024663
ENSMUSG00000066152	ENSBTAG00000005115	ENSGALG00000030176	ENSGGOG00000013542	ENSG00000136867	ENSMODG00000004560	ENSMMUG00000000172	ENSOANG00000009708	ENSPPYG00000019512	ENSPPAG00000044020	ENSPTRG00000021270	ENSRNOG00000013631
ENSMUSG00000066189	ENSBTAG00000001404	ENSGALG00000038087	ENSGGOG00000002778	ENSG00000006116	ENSMODG00000016315	ENSMMUG00000013560	ENSOANG00000015224	ENSPPYG00000007200	ENSPPAG00000037451	ENSPTRG00000007896	ENSRNOG00000012362
ENSMUSG00000066191	ENSBTAG00000005133	ENSGALG00000013196	ENSGGOG00000000377	ENSG00000165138	ENSMODG00000012769	ENSMMUG00000018523	ENSOANG00000014874	ENSPPYG00000019436	ENSPPAG00000042893	ENSPTRG00000021178	ENSRNOG00000023309
ENSMUSG00000066224	ENSBTAG00000025792	ENSGALG00000005839	ENSGGOG00000002920	ENSG00000205143	ENSMODG00000027824	ENSMMUG00000020786	ENSOANG00000010382	ENSPPYG00000020014	ENSPPAG00000039303	ENSPTRG00000029286	ENSRNOG00000013416
ENSMUSG00000066235	ENSBTAG00000000459	ENSGALG00000011518	ENSGGOG00000000716	ENSG00000144647	ENSMODG00000015250	ENSMMUG00000009745	ENSOANG00000010085	ENSPPYG00000013967	ENSPPAG00000010923	ENSPTRG00000014808	ENSRNOG00000019492
ENSMUSG00000066306	ENSBTAG00000018449	ENSGALG00000001258	ENSGGOG00000016968	ENSG00000137497	ENSMODG00000008131	ENSMMUG00000007330	ENSOANG00000000597	ENSPPYG00000003642	ENSPPAG00000030445	ENSPTRG00000004023	ENSRNOG00000000417
ENSMUSG00000066357	ENSBTAG00000018910	ENSGALG00000006936	ENSGGOG00000001268	ENSG00000178252	ENSMODG00000013296	ENSMMUG00000005649	ENSOANG00000010910	ENSPPYG00000013887	ENSPPAG00000043035	ENSPTRG00000014905	ENSRNOG00000020185
ENSMUSG00000066438	ENSBTAG00000008576	ENSGALG00000009431	ENSGGOG00000011425	ENSG00000175985	ENSMODG00000011302	ENSMMUG00000003240	ENSOANG00000012627	ENSPPYG00000005941	ENSPPAG00000037159	ENSPTRG00000006485	ENSRNOG00000038297
ENSMUSG00000066441	ENSBTAG00000001950	ENSGALG00000009538	ENSGGOG00000005624	ENSG00000072042	ENSMODG00000009998	ENSMMUG00000015868	ENSOANG00000029764	ENSPPYG00000005928	ENSPPAG00000037089	ENSPTRG00000006469	ENSRNOG00000054770
ENSMUSG00000066571	ENSBTAG00000013175	ENSGALG00000004949	ENSGGOG00000010326	ENSG00000166398	ENSMODG00000011999	ENSMMUG00000005879	ENSOANG00000009579	ENSPPYG00000009834	ENSPPAG00000004002	ENSPTRG00000010815	ENSRNOG00000021129
ENSMUSG00000066595	ENSBTAG00000015974	ENSGALG00000009807	ENSGGOG00000001738	ENSG00000162769	ENSMODG00000003083	ENSMMUG00000011732	ENSOANG00000008510	ENSPPYG00000000229	ENSPPAG00000037631	ENSPTRG00000001968	ENSRNOG00000049633
ENSMUSG00000066607	ENSBTAG00000025803	ENSGALG00000001716	ENSGGOG00000043199	ENSG00000205363	ENSMODG00000025259	ENSMMUG00000038117	ENSOANG00000010445	ENSPPYG00000006627	ENSPPAG00000027836	ENSPTRG00000045297	ENSRNOG00000026238
ENSMUSG00000066640	ENSBTAG00000010264	ENSGALG00000004611	ENSGGOG00000014037	ENSG00000155034	ENSMODG00000000999	ENSMMUG00000005052	ENSOANG00000006566	ENSPPYG00000017335	ENSPPAG00000027621	ENSPTRG00000018889	ENSRNOG00000001117
ENSMUSG00000066687	ENSBTAG00000011266	ENSGALG00000038540	ENSGGOG00000000319	ENSG00000109906	ENSMODG00000014130	ENSMMUG00000007085	ENSOANG00000002692	ENSPPYG00000003891	ENSPPAG00000034578	ENSPTRG00000004302	ENSRNOG00000029980
ENSMUSG00000066800	ENSBTAG00000009091	ENSGALG00000042986	ENSGGOG00000023414	ENSG00000135828	ENSMODG00000006829	ENSMMUG00000005634	ENSOANG00000000982	ENSPPYG00000000435	ENSPPAG00000029542	ENSPTRG00000001755	ENSRNOG00000027017
ENSMUSG00000066839	ENSBTAG00000015049	ENSGALG00000043823	ENSGGOG00000005464	ENSG00000130159	ENSMODG00000006672	ENSMMUG00000020618	ENSOANG00000001370	ENSPPYG00000009585	ENSPPAG00000037464	ENSPTRG00000010508	ENSRNOG00000014128
ENSMUSG00000066842	ENSBTAG00000015235	ENSGALG00000031129	ENSGGOG00000001656	ENSG00000143341	ENSMODG00000011458	ENSMMUG00000010474	ENSOANG00000001016	ENSPPYG00000000413	ENSPPAG00000020154	ENSPTRG00000001780	ENSRNOG00000028627
ENSMUSG00000066877	ENSBTAG00000015205	ENSGALG00000016799	ENSGGOG00000014764	ENSG00000071051	ENSMODG00000002546	ENSMMUG00000001390	ENSOANG00000014187	ENSPPYG00000012125	ENSPPAG00000037778	ENSPTRG00000012316	ENSRNOG00000017155
ENSMUSG00000066894	ENSBTAG00000007855	ENSGALG00000039903	ENSGGOG00000012229	ENSG00000176834	ENSMODG00000015350	ENSMMUG00000047499	ENSOANG00000031377	ENSPPYG00000005010	ENSPPAG00000038988	ENSPTRG00000005511	ENSRNOG00000022698
ENSMUSG00000066964	ENSBTAG00000006594	ENSGALG00000034927	ENSGGOG00000028354	ENSG00000206069	ENSMODG00000004127	ENSMMUG00000031048	ENSOANG00000031715	ENSPPYG00000011655	ENSPPAG00000039763	ENSPTRG00000029472	ENSRNOG00000051192
ENSMUSG00000067006	ENSBTAG00000002019	ENSGALG00000012873	ENSGGOG00000025505	ENSG00000206075	ENSMODG00000005296	ENSMMUG00000014182	ENSOANG00000007167	ENSPPYG00000009215	ENSPPAG00000020982	ENSPTRG00000029287	ENSRNOG00000002640
ENSMUSG00000067144	ENSBTAG00000006350	ENSGALG00000001661	ENSGGOG00000015187	ENSG00000137204	ENSMODG00000018975	ENSMMUG00000022941	ENSOANG00000007235	ENSPPYG00000016637	ENSPPAG00000038526	ENSPTRG00000018194	ENSRNOG00000018420
ENSMUSG00000067148	ENSBTAG00000018969	ENSGALG00000010349	ENSGGOG00000010903	ENSG00000171453	ENSMODG00000018964	ENSMMUG00000015192	ENSOANG00000003043	ENSPPYG00000016645	ENSPPAG00000043678	ENSPTRG00000018202	ENSRNOG00000019079
ENSMUSG00000067149	ENSBTAG00000018531	ENSGALG00000011551	ENSGGOG00000023846	ENSG00000132465	ENSMODG00000019083	ENSMMUG00000039537	ENSOANG00000013693	ENSPPYG00000014809	ENSPPAG00000035659	ENSPTRG00000016134	ENSRNOG00000003666
ENSMUSG00000067276	ENSBTAG00000000828	ENSGALG00000008006	ENSGGOG00000007851	ENSG00000077274	ENSMODG00000005238	ENSMMUG00000015308	ENSOANG00000002404	ENSPPYG00000020635	ENSPPAG00000027790	ENSPTRG00000022188	ENSRNOG00000004882
ENSMUSG00000067279	ENSBTAG00000014831	ENSGALG00000006670	ENSGGOG00000008830	ENSG00000119938	ENSMODG00000006750	ENSMMUG00000000242	ENSOANG00000007033	ENSPPYG00000002478	ENSPPAG00000041638	ENSPTRG00000041574	ENSRNOG00000018494
ENSMUSG00000067336	ENSBTAG00000006420	ENSGALG00000008459	ENSGGOG00000010989	ENSG00000204217	ENSMODG00000016287	ENSMMUG00000009009	ENSOANG00000012302	ENSPPYG00000013085	ENSPPAG00000017269	ENSPTRG00000029076	ENSRNOG00000022196
ENSMUSG00000067365	ENSBTAG00000003652	ENSGALG00000014992	ENSGGOG00000013003	ENSG00000132406	ENSMODG00000024746	ENSMMUG00000023242	ENSOANG00000010532	ENSPPYG00000014602	ENSPPAG00000032192	ENSPTRG00000015866	ENSRNOG00000005346
ENSMUSG00000067377	ENSBTAG00000045550	ENSGALG00000006808	ENSGGOG00000010003	ENSG00000000003	ENSMODG00000011865	ENSMMUG00000008209	ENSOANG00000004206	ENSPPYG00000020538	ENSPPAG00000038316	ENSPTRG00000022087	ENSRNOG00000003786
ENSMUSG00000067578	ENSBTAG00000017524	ENSGALG00000030821	ENSGGOG00000010488	ENSG00000054803	ENSMODG00000016410	ENSMMUG00000006005	ENSOANG00000009242	ENSPPYG00000011145	ENSPPAG00000029475	ENSPTRG00000013643	ENSRNOG00000004372
ENSMUSG00000067780	ENSBTAG00000019587	ENSGALG00000029264	ENSGGOG00000043334	ENSG00000137558	ENSMODG00000006902	ENSMMUG00000002951	ENSOANG00000008301	ENSPPYG00000018683	ENSPPAG00000031836	ENSPTRG00000052312	ENSRNOG00000017686
ENSMUSG00000067813	ENSBTAG00000048138	ENSGALG00000034675	ENSGGOG00000026124	ENSG00000221947	ENSMODG00000024976	ENSMMUG00000007429	ENSOANG00000012638	ENSPPYG00000018663	ENSPPAG00000035635	ENSPTRG00000030985	ENSRNOG00000040289
ENSMUSG00000067818	ENSBTAG00000011473	ENSGALG00000028567	ENSGGOG00000024477	ENSG00000101335	ENSMODG00000021463	ENSMMUG00000041652	ENSOANG00000004944	ENSPPYG00000010971	ENSPPAG00000041059	ENSPTRG00000013458	ENSRNOG00000020246
ENSMUSG00000067860	ENSBTAG00000021413	ENSGALG00000031144	ENSGGOG00000011914	ENSG00000156925	ENSMODG00000014029	ENSMMUG00000002023	ENSOANG00000013974	ENSPPYG00000020775	ENSPPAG00000030013	ENSPTRG00000043849	ENSRNOG00000000861
ENSMUSG00000067878	ENSBTAG00000014170	ENSGALG00000041423	ENSGGOG00000003029	ENSG00000129680	ENSMODG00000028900	ENSMMUG00000000297	ENSOANG00000011677	ENSPPYG00000020762	ENSPPAG00000033016	ENSPTRG00000043576	ENSRNOG00000027831
ENSMUSG00000068015	ENSBTAG00000002959	ENSGALG00000016990	ENSGGOG00000006833	ENSG00000136141	ENSMODG00000011348	ENSMMUG00000016293	ENSOANG00000015567	ENSPPYG00000005349	ENSPPAG00000041174	ENSPTRG00000005856	ENSRNOG00000009412
ENSMUSG00000068040	ENSBTAG00000001015	ENSGALG00000006568	ENSGGOG00000010550	ENSG00000101337	ENSMODG00000019469	ENSMMUG00000017416	ENSOANG00000031867	ENSPPYG00000010901	ENSPPAG00000032650	ENSPTRG00000013372	ENSRNOG00000009406
ENSMUSG00000068082	ENSBTAG00000032947	ENSGALG00000023032	ENSGGOG00000002884	ENSG00000215203	ENSMODG00000024820	ENSMMUG00000030349	ENSOANG00000010954	ENSPPYG00000014700	ENSPPAG00000019730	ENSPTRG00000034129	ENSRNOG00000038891
ENSMUSG00000068101	ENSBTAG00000009956	ENSGALG00000011914	ENSGGOG00000038045	ENSG00000100162	ENSMODG00000013247	ENSMMUG00000003360	ENSOANG00000004247	ENSPPYG00000011884	ENSPPAG00000037196	ENSPTRG00000014442	ENSRNOG00000023262
ENSMUSG00000068117	ENSBTAG00000004488	ENSGALG00000031186	ENSGGOG00000004400	ENSG00000167077	ENSMODG00000016599	ENSMMUG00000031012	ENSOANG00000004117	ENSPPYG00000011878	ENSPPAG00000029081	ENSPTRG00000014436	ENSRNOG00000007003
ENSMUSG00000068196	ENSBTAG00000013662	ENSGALG00000015253	ENSGGOG00000014119	ENSG00000144810	ENSMODG00000002306	ENSMMUG00000002935	ENSOANG00000007532	ENSPPYG00000013608	ENSPPAG00000039701	ENSPTRG00000034541	ENSRNOG00000039668
ENSMUSG00000068227	ENSBTAG00000016345	ENSGALG00000012472	ENSGGOG00000002259	ENSG00000100385	ENSMODG00000000667	ENSMMUG00000005417	ENSOANG00000013615	ENSPPYG00000011788	ENSPPAG00000035648	ENSPTRG00000014328	ENSRNOG00000048636
ENSMUSG00000068270	ENSBTAG00000002996	ENSGALG00000033953	ENSGGOG00000004208	ENSG00000158352	ENSMODG00000011116	ENSMMUG00000000378	ENSOANG00000013990	ENSPPYG00000029762	ENSPPAG00000039023	ENSPTRG00000021905	ENSRNOG00000002959
ENSMUSG00000068373	ENSBTAG00000012846	ENSGALG00000012020	ENSGGOG00000004207	ENSG00000110427	ENSMODG00000009801	ENSMMUG00000017218	ENSOANG00000015134	ENSPPYG00000003373	ENSPPAG00000033085	ENSPTRG00000003487	ENSRNOG00000011132
ENSMUSG00000068391	ENSBTAG00000020226	ENSGALG00000040823	ENSGGOG00000040367	ENSG00000104472	ENSMODG00000000756	ENSMMUG00000008043	ENSOANG00000020228	ENSPPYG00000018907	ENSPPAG00000034467	ENSPTRG00000049044	ENSRNOG00000009103
